Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,MSE,MSE_moving_bkgrnd
20210120,clip_38_2308,115,20/01/2021 23:08,6.3,89,0,4.6,192,6.7,0,0,0.0028,0.0013
20210120,clip_16_0909,115,20/01/2021 09:09,3.6,100,0,3.6,148,3.6,11,0,0.003,0.0013
20210120,clip_23_1225,5,20/01/2021 12:25,6.1,100,0.2,6.1,197,4.4,27,0,0.0034,0.0018
20210121,clip_0_0000,5,21/01/2021 00:00,6,89,0,4.3,180,4.7,0,0,0.0034,0.0019
20210121,clip_47_2341,115,21/01/2021 23:41,4.1,79,0,0.7,190,7.4,0,0,0.0066,0.0036
20210121,clip_24_1317,5,21/01/2021 13:17,5,74,0,0.7,199,9.6,173,10,0.0058,0.0033
20210121,clip_29_1537,5,21/01/2021 15:37,4,83,0,1.5,183,8.4,2,0,0.003,0.0016
20210122,clip_0_0000,5,22/01/2021 00:00,4.4,77,0,0.8,191,8,0,0,0.0067,0.0037
20210122,clip_51_2359,59,22/01/2021 23:59,3,85,0,0.7,236,4.6,0,0,0.0024,0.0009
20210122,clip_39_1830,32,22/01/2021 18:30,4.3,93,0.2,3.3,237,5.5,0,0,0.0059,0.0034
20210122,clip_18_0808,5,22/01/2021 08:08,3.4,90,0,1.9,190,4.9,11,0,0.0064,0.003
20210123,clip_0_0000,5,23/01/2021 00:00,2.9,86,0,0.9,230,4.4,0,0,0.0024,0.0009
20210123,clip_51_2353,115,23/01/2021 23:53,1.8,93,0,0.8,139,2.6,0,0,0.0035,0.0015
20210123,clip_14_0607,5,23/01/2021 06:07,0.6,93,0,-0.5,208,2.4,0,0,0.0065,0.0036
20210123,clip_23_1108,107,23/01/2021 11:08,2.1,90,0,0.7,185,1.9,109,0,0.0055,0.0029
20210124,clip_0_0000,5,24/01/2021 00:00,1.8,93,0,0.8,136,2.6,0,0,0.0032,0.0014
20210124,clip_47_2209,115,24/01/2021 22:09,-0.9,100,0,-0.9,238,0.7,0,0,0.0018,0.0006
20210124,clip_16_0717,115,24/01/2021 07:17,0.1,98,0,-0.2,291,0.8,0,0,0.0034,0.0016
20210124,clip_25_1113,115,24/01/2021 11:13,1,98,0,0.8,216,1.2,124,0,0.0044,0.0023
20210125,clip_0_0000,5,25/01/2021 00:00,-0.4,100,0,-0.4,201,1.2,0,0,0.0023,0.001
20210125,clip_49_2341,115,25/01/2021 23:41,-3.7,99,0,-3.8,226,1.2,0,0,0.0044,0.0023
20210125,clip_24_1246,115,25/01/2021 12:46,3,75,0,-1,29,1.9,309,10,0.005,0.0025
20210125,clip_34_1705,5,25/01/2021 17:05,-0.6,96,0,-1.1,0,0,0,0,0.0054,0.0026
20210126,clip_0_0000,5,26/01/2021 00:00,-3.5,99,0,-3.6,230,0.7,0,0,0.0042,0.0022
20210126,clip_50_2306,115,26/01/2021 23:06,-0.1,97,0,-0.5,211,2.2,0,0,0.0047,0.0025
20210126,clip_21_0947,5,26/01/2021 09:47,-0.9,99,0,-1.1,244,0.4,77,0,0.0058,0.0037
20210126,clip_29_1321,115,26/01/2021 13:21,2.2,79,0,-1,269,1.5,215,10,0.0081,0.0047
20210127,clip_0_1437,5,27/01/2021 14:37,-0.2,100,0,-0.2,20,1.4,16,0,0.0023,0.001
20210127,clip_20_2354,115,27/01/2021 23:54,-2.5,85,0,-4.7,344,2.9,0,0,0.0026,0.0012
20210127,clip_12_2013,115,27/01/2021 20:13,-1,94,0,-1.8,343,2.2,0,0,0.0025,0.0013
20210127,clip_14_2109,5,27/01/2021 21:09,-2,91,0,-3.3,338,2.3,0,0,0.0036,0.002
20210128,clip_0_0000,5,28/01/2021 00:00,-2.4,85,0,-4.6,332,2.6,0,0,0.0027,0.0013
20210128,clip_52_2347,115,28/01/2021 23:47,-7.5,95,0,-8.2,0,0,0,0,0.0043,0.0023
20210128,clip_35_1602,5,28/01/2021 16:02,-3.3,83,0,-5.8,0,0,1,0,0.0064,0.0036
20210128,clip_27_1239,5,28/01/2021 12:39,-0.4,72,0,-4.8,4,3.3,287,10,0.005,0.0027
20210129,clip_0_0017,5,29/01/2021 00:17,-7.8,95,0,-8.4,0,0,0,0,0.0042,0.0022
20210129,clip_48_2357,115,29/01/2021 23:57,-2.7,72,0,-7.1,336,1,0,0,0.0023,0.001
20210129,clip_19_1116,5,29/01/2021 11:16,-2.1,83,0,-4.6,51,2.1,219,10,0.0052,0.0029
20210129,clip_17_0813,115,29/01/2021 08:13,-5.9,95,0,-6.6,48,0.7,27,0,0.0041,0.002
20210130,clip_0_0000,5,30/01/2021 00:00,-2.9,73,0,-7,348,0.5,0,0,0.0023,0.001
20210130,clip_36_1613,115,30/01/2021 16:13,-0.3,98,0.1,-0.5,241,2.1,0,0,0.0034,0.0014
20210130,clip_19_0846,5,30/01/2021 08:46,-1.7,90,0,-3.1,238,1.5,72,3,0.0025,0.0012
20210130,clip_6_0242,115,30/01/2021 02:42,-5.3,85,0,-7.4,192,0.7,0,0,0.0059,0.0034
20210131,clip_0_0000,5,31/01/2021 00:00,-5.2,98,0,-5.5,217,1.2,0,0,0.0059,0.0032
20210131,clip_52_2346,115,31/01/2021 23:46,-1.1,96,0,-1.7,188,2.4,0,0,0.0025,0.0013
20210131,clip_23_1040,5,31/01/2021 10:40,-0.3,83,0,-2.8,263,1.6,269,10,0.0069,0.0043
20210131,clip_9_0412,115,31/01/2021 04:12,-9.7,93,0,-10.6,264,1,0,0,0.0059,0.0036
